X : 1 if unit j processes task i starting at time t
    Size=1995, Index=X_index
    Key                      : Lower : Value             : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :               0.0 :     1 : False : False : Binary
           1 :  None : 0.021244661310543 :  None : False : False :  Reals

dTJdtheta_(R2,R_large) : Derivative of jacket temperature
    Size=91, Index=N_R2_R_large
    Key      : Lower : Value             : Upper : Fixed : Stale : Domain
           0 :  None :              None :  None : False :  True :  Reals
    0.005168 :  None : 0.005590023988666 :  None : False : False :  Reals
    0.021498 :  None : 0.019450580688247 :  None : False : False :  Reals
    0.033333 :  None : 0.026604047984627 :  None : False : False :  Reals
    0.038501 :  None : 0.029140521590307 :  None : False : False :  Reals
    0.054832 :  None :   0.0353498974182 :  None : False : False :  Reals
    0.066667 :  None : 0.038478191357047 :  None : False : False :  Reals
    0.071835 :  None : 0.039565755760123 :  None : False : False :  Reals
    0.088165 :  None : 0.042148183527388 :  None : False : False :  Reals
         0.1 :  None : 0.043371619687668 :  None : False : False :  Reals
    0.105168 :  None : 0.043774426078016 :  None : False : False :  Reals
    0.121498 :  None : 0.044645938125541 :  None : False : False :  Reals
    0.133333 :  None : 0.044973758738804 :  None : False : False :  Reals
    0.138501 :  None : 0.045055413356749 :  None : False : False :  Reals
    0.154832 :  None : 0.045127483592296 :  None : False : False :  Reals
    0.166667 :  None :  0.04503962570529 :  None : False : False :  Reals
    0.171835 :  None : 0.044973027201195 :  None : False : False :  Reals
    0.188165 :  None : 0.044678893296805 :  None : False : False :  Reals
         0.2 :  None : 0.044403339655175 :  None : False : False :  Reals
    0.205168 :  None : 0.044270585116465 :  None : False : False :  Reals
    0.221498 :  None : 0.043815781740705 :  None : False : False :  Reals
    0.233333 :  None : 0.043460534989083 :  None : False : False :  Reals
    0.238501 :  None : 0.043300469827955 :  None : False : False :  Reals
    0.254832 :  None : 0.042782110900589 :  None : False : False :  Reals
    0.266667 :  None : 0.042398071250952 :  None : False : False :  Reals
    0.271835 :  None : 0.042228976846673 :  None : False : False :  Reals
    0.288165 :  None : 0.041692650849654 :  None : False : False :  Reals
         0.3 :  None : 0.041303598693513 :  None : False : False :  Reals
    0.305168 :  None : 0.041133956627164 :  None : False : False :  Reals
    0.321498 :  None : 0.040600688906125 :  None : False : False :  Reals
    0.333333 :  None : 0.040217467844367 :  None : False : False :  Reals
    0.338501 :  None : 0.040051113232039 :  None : False : False :  Reals
    0.354832 :  None : 0.039530295674922 :  None : False : False :  Reals
    0.366667 :  None : 0.039157634813095 :  None : False : False :  Reals
    0.371835 :  None :  0.03899621891469 :  None : False : False :  Reals
    0.388165 :  None : 0.038491789606269 :  None : False : False :  Reals
         0.4 :  None :  0.03813156588514 :  None : False : False :  Reals
    0.405168 :  None : 0.037975690051098 :  None : False : False :  Reals
    0.421498 :  None : 0.037488956748348 :  None : False : False :  Reals
    0.433333 :  None :  0.03714166477929 :  None : False : False :  Reals
    0.438501 :  None : 0.036991449822381 :  None : False : False :  Reals
    0.454832 :  None : 0.036522526150293 :  None : False : False :  Reals
    0.466667 :  None : 0.036188043161119 :  None : False : False :  Reals
    0.471835 :  None : 0.036043404958036 :  None : False : False :  Reals
    0.488165 :  None : 0.035591908457718 :  None : False : False :  Reals
         0.5 :  None :  0.03526986830902 :  None : False : False :  Reals
    0.505168 :  None : 0.035130614516675 :  None : False : False :  Reals
    0.521498 :  None : 0.034695893029493 :  None : False : False :  Reals
    0.533333 :  None :  0.03438579000677 :  None : False : False :  Reals
    0.538501 :  None : 0.034251692937687 :  None : False : False :  Reals
    0.554832 :  None : 0.033833015151686 :  None : False : False :  Reals
    0.566667 :  None : 0.033534311663396 :  None : False : False :  Reals
    0.571835 :  None : 0.033405146874429 :  None : False : False :  Reals
    0.588165 :  None : 0.033001805550157 :  None : False : False :  Reals
         0.6 :  None : 0.032713992045703 :  None : False : False :  Reals
    0.605168 :  None : 0.032589526112133 :  None : False : False :  Reals
    0.621498 :  None : 0.032200792807998 :  None : False : False :  Reals
    0.633333 :  None :  0.03192335019371 :  None : False : False :  Reals
    0.638501 :  None : 0.031803358913749 :  None : False : False :  Reals
    0.654832 :  None : 0.031428536618478 :  None : False : False :  Reals
    0.666667 :  None : 0.031160970384548 :  None : False : False :  Reals
    0.671835 :  None : 0.031045251089381 :  None : False : False :  Reals
    0.688165 :  None : 0.030683710712765 :  None : False : False :  Reals
         0.7 :  None : 0.030425575247715 :  None : False : False :  Reals
    0.705168 :  None : 0.030313925431983 :  None : False : False :  Reals
    0.721498 :  None : 0.029965038829687 :  None : False : False :  Reals
    0.733333 :  None : 0.029715889822314 :  None : False : False :  Reals
    0.738501 :  None : 0.029608118406031 :  None : False : False :  Reals
    0.754832 :  None : 0.029271293169586 :  None : False : False :  Reals
    0.766667 :  None : 0.029030711634078 :  None : False : False :  Reals
    0.771835 :  None : 0.028926647828484 :  None : False : False :  Reals
    0.788165 :  None :  0.02860135427909 :  None : False : False :  Reals
         0.8 :  None : 0.028368965532227 :  None : False : False :  Reals
    0.805168 :  None : 0.028268438538362 :  None : False : False :  Reals
    0.821498 :  None : 0.027954147120909 :  None : False : False :  Reals
    0.833333 :  None : 0.027729576608304 :  None : False : False :  Reals
    0.838501 :  None :   0.0276324253864 :  None : False : False :  Reals
    0.854832 :  None : 0.027328636646416 :  None : False : False :  Reals
    0.866667 :  None : 0.027111531039482 :  None : False : False :  Reals
    0.871835 :  None : 0.027017612068448 :  None : False : False :  Reals
    0.888165 :  None : 0.026723880782811 :  None : False : False :  Reals
         0.9 :  None : 0.026513924979908 :  None : False : False :  Reals
    0.905168 :  None : 0.026423093993799 :  None : False : False :  Reals
    0.921498 :  None : 0.026138972607441 :  None : False : False :  Reals
    0.933333 :  None : 0.025935849851807 :  None : False : False :  Reals
    0.938501 :  None : 0.025847970580799 :  None : False : False :  Reals
    0.954832 :  None : 0.025573036316928 :  None : False : False :  Reals
    0.966667 :  None : 0.025376447333684 :  None : False : False :  Reals
    0.971835 :  None : 0.025291398633271 :  None : False : False :  Reals
    0.988165 :  None : 0.025025275526787 :  None : False : False :  Reals
           1 :  None : 0.024834954014028 :  None : False : False :  Reals

Integral_hot_R2_R_large : Integral of F_hot evaluated at every point [m^3]
    Size=91, Index=N_R2_R_large
    Key      : Lower : Value : Upper : Fixed : Stale : Domain
           0 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.005168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.021498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.033333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.038501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.054832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.066667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.071835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.088165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.1 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.105168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.121498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.133333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.138501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.154832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.166667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.171835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.188165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.2 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.205168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.221498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.233333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.238501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.254832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.266667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.271835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.288165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.3 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.305168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.321498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.333333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.338501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.354832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.366667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.371835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.388165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.4 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.405168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.421498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.433333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.438501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.454832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.466667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.471835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.488165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.5 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.505168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.521498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.533333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.538501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.554832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.566667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.571835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.588165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.6 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.605168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.621498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.633333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.638501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.654832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.666667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.671835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.688165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.7 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.705168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.721498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.733333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.738501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.754832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.766667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.771835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.788165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.8 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.805168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.821498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.833333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.838501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.854832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.866667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.871835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.888165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.9 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.905168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.921498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.933333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.938501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.954832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.966667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.971835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.988165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
           1 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals

Integral_cold_R2_R_large : Integral of F_cold evaluated at every point [m^3]
    Size=91, Index=N_R2_R_large
    Key      : Lower : Value : Upper : Fixed : Stale : Domain
           0 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.005168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.021498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.033333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.038501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.054832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.066667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.071835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.088165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.1 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.105168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.121498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.133333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.138501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.154832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.166667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.171835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.188165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.2 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.205168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.221498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.233333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.238501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.254832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.266667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.271835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.288165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.3 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.305168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.321498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.333333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.338501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.354832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.366667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.371835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.388165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.4 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.405168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.421498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.433333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.438501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.454832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.466667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.471835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.488165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.5 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.505168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.521498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.533333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.538501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.554832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.566667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.571835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.588165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.6 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.605168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.621498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.633333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.638501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.654832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.666667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.671835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.688165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.7 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.705168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.721498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.733333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.738501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.754832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.766667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.771835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.788165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.8 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.805168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.821498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.833333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.838501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.854832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.866667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.871835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.888165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
         0.9 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.905168 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.921498 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.933333 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.938501 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.954832 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.966667 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.971835 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
    0.988165 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals
           1 :     0 :   0.0 :  40.0 : False : False : NonNegativeReals

dIntegral_hotdtheta_(R2,R_large) : Derivative of hot integral
    Size=91, Index=N_R2_R_large
    Key      : Lower : Value : Upper : Fixed : Stale : Domain
           0 :  None :  None :  None : False :  True :  Reals
    0.005168 :  None :   0.0 :  None : False : False :  Reals
    0.021498 :  None :   0.0 :  None : False : False :  Reals
    0.033333 :  None :   0.0 :  None : False : False :  Reals
    0.038501 :  None :   0.0 :  None : False : False :  Reals
    0.054832 :  None :   0.0 :  None : False : False :  Reals
    0.066667 :  None :   0.0 :  None : False : False :  Reals
    0.071835 :  None :   0.0 :  None : False : False :  Reals
    0.088165 :  None :   0.0 :  None : False : False :  Reals
         0.1 :  None :   0.0 :  None : False : False :  Reals
    0.105168 :  None :   0.0 :  None : False : False :  Reals
    0.121498 :  None :   0.0 :  None : False : False :  Reals
    0.133333 :  None :   0.0 :  None : False : False :  Reals
    0.138501 :  None :   0.0 :  None : False : False :  Reals
    0.154832 :  None :   0.0 :  None : False : False :  Reals
    0.166667 :  None :   0.0 :  None : False : False :  Reals
    0.171835 :  None :   0.0 :  None : False : False :  Reals
    0.188165 :  None :   0.0 :  None : False : False :  Reals
         0.2 :  None :   0.0 :  None : False : False :  Reals
    0.205168 :  None :   0.0 :  None : False : False :  Reals
    0.221498 :  None :   0.0 :  None : False : False :  Reals
    0.233333 :  None :   0.0 :  None : False : False :  Reals
    0.238501 :  None :   0.0 :  None : False : False :  Reals
    0.254832 :  None :   0.0 :  None : False : False :  Reals
    0.266667 :  None :   0.0 :  None : False : False :  Reals
    0.271835 :  None :   0.0 :  None : False : False :  Reals
    0.288165 :  None :   0.0 :  None : False : False :  Reals
         0.3 :  None :   0.0 :  None : False : False :  Reals
    0.305168 :  None :   0.0 :  None : False : False :  Reals
    0.321498 :  None :   0.0 :  None : False : False :  Reals
    0.333333 :  None :   0.0 :  None : False : False :  Reals
    0.338501 :  None :   0.0 :  None : False : False :  Reals
    0.354832 :  None :   0.0 :  None : False : False :  Reals
    0.366667 :  None :   0.0 :  None : False : False :  Reals
    0.371835 :  None :   0.0 :  None : False : False :  Reals
    0.388165 :  None :   0.0 :  None : False : False :  Reals
         0.4 :  None :   0.0 :  None : False : False :  Reals
    0.405168 :  None :   0.0 :  None : False : False :  Reals
    0.421498 :  None :   0.0 :  None : False : False :  Reals
    0.433333 :  None :   0.0 :  None : False : False :  Reals
    0.438501 :  None :   0.0 :  None : False : False :  Reals
    0.454832 :  None :   0.0 :  None : False : False :  Reals
    0.466667 :  None :   0.0 :  None : False : False :  Reals
    0.471835 :  None :   0.0 :  None : False : False :  Reals
    0.488165 :  None :   0.0 :  None : False : False :  Reals
         0.5 :  None :   0.0 :  None : False : False :  Reals
    0.505168 :  None :   0.0 :  None : False : False :  Reals
    0.521498 :  None :   0.0 :  None : False : False :  Reals
    0.533333 :  None :   0.0 :  None : False : False :  Reals
    0.538501 :  None :   0.0 :  None : False : False :  Reals
    0.554832 :  None :   0.0 :  None : False : False :  Reals
    0.566667 :  None :   0.0 :  None : False : False :  Reals
    0.571835 :  None :   0.0 :  None : False : False :  Reals
    0.588165 :  None :   0.0 :  None : False : False :  Reals
         0.6 :  None :   0.0 :  None : False : False :  Reals
    0.605168 :  None :   0.0 :  None : False : False :  Reals
    0.621498 :  None :   0.0 :  None : False : False :  Reals
    0.633333 :  None :   0.0 :  None : False : False :  Reals
    0.638501 :  None :   0.0 :  None : False : False :  Reals
    0.654832 :  None :   0.0 :  None : False : False :  Reals
    0.666667 :  None :   0.0 :  None : False : False :  Reals
    0.671835 :  None :   0.0 :  None : False : False :  Reals
    0.688165 :  None :   0.0 :  None : False : False :  Reals
         0.7 :  None :   0.0 :  None : False : False :  Reals
    0.705168 :  None :   0.0 :  None : False : False :  Reals
    0.721498 :  None :   0.0 :  None : False : False :  Reals
    0.733333 :  None :   0.0 :  None : False : False :  Reals
    0.738501 :  None :   0.0 :  None : False : False :  Reals
    0.754832 :  None :   0.0 :  None : False : False :  Reals
    0.766667 :  None :   0.0 :  None : False : False :  Reals
    0.771835 :  None :   0.0 :  None : False : False :  Reals
    0.788165 :  None :   0.0 :  None : False : False :  Reals
         0.8 :  None :   0.0 :  None : False : False :  Reals
    0.805168 :  None :   0.0 :  None : False : False :  Reals
    0.821498 :  None :   0.0 :  None : False : False :  Reals
    0.833333 :  None :   0.0 :  None : False : False :  Reals
    0.838501 :  None :   0.0 :  None : False : False :  Reals
    0.854832 :  None :   0.0 :  None : False : False :  Reals
    0.866667 :  None :   0.0 :  None : False : False :  Reals
    0.871835 :  None :   0.0 :  None : False : False :  Reals
    0.888165 :  None :   0.0 :  None : False : False :  Reals
         0.9 :  None :   0.0 :  None : False : False :  Reals
    0.905168 :  None :   0.0 :  None : False : False :  Reals
    0.921498 :  None :   0.0 :  None : False : False :  Reals
    0.933333 :  None :   0.0 :  None : False : False :  Reals
    0.938501 :  None :   0.0 :  None : False : False :  Reals
    0.954832 :  None :   0.0 :  None : False : False :  Reals
    0.966667 :  None :   0.0 :  None : False : False :  Reals
    0.971835 :  None :   0.0 :  None : False : False :  Reals
    0.988165 :  None :   0.0 :  None : False : False :  Reals
           1 :  None :   0.0 :  None : False : False :  Reals

dIntegral_colddtheta_(R2,R_large) : Derivative of cold integral
    Size=91, Index=N_R2_R_large
    Key      : Lower : Value : Upper : Fixed : Stale : Domain
           0 :  None :  None :  None : False :  True :  Reals
    0.005168 :  None :   0.0 :  None : False : False :  Reals
    0.021498 :  None :   0.0 :  None : False : False :  Reals
    0.033333 :  None :   0.0 :  None : False : False :  Reals
    0.038501 :  None :   0.0 :  None : False : False :  Reals
    0.054832 :  None :   0.0 :  None : False : False :  Reals
    0.066667 :  None :   0.0 :  None : False : False :  Reals
    0.071835 :  None :   0.0 :  None : False : False :  Reals
    0.088165 :  None :   0.0 :  None : False : False :  Reals
         0.1 :  None :   0.0 :  None : False : False :  Reals
    0.105168 :  None :   0.0 :  None : False : False :  Reals
    0.121498 :  None :   0.0 :  None : False : False :  Reals
    0.133333 :  None :   0.0 :  None : False : False :  Reals
    0.138501 :  None :   0.0 :  None : False : False :  Reals
    0.154832 :  None :   0.0 :  None : False : False :  Reals
    0.166667 :  None :   0.0 :  None : False : False :  Reals
    0.171835 :  None :   0.0 :  None : False : False :  Reals
    0.188165 :  None :   0.0 :  None : False : False :  Reals
         0.2 :  None :   0.0 :  None : False : False :  Reals
    0.205168 :  None :   0.0 :  None : False : False :  Reals
    0.221498 :  None :   0.0 :  None : False : False :  Reals
    0.233333 :  None :   0.0 :  None : False : False :  Reals
    0.238501 :  None :   0.0 :  None : False : False :  Reals
    0.254832 :  None :   0.0 :  None : False : False :  Reals
    0.266667 :  None :   0.0 :  None : False : False :  Reals
    0.271835 :  None :   0.0 :  None : False : False :  Reals
    0.288165 :  None :   0.0 :  None : False : False :  Reals
         0.3 :  None :   0.0 :  None : False : False :  Reals
    0.305168 :  None :   0.0 :  None : False : False :  Reals
    0.321498 :  None :   0.0 :  None : False : False :  Reals
    0.333333 :  None :   0.0 :  None : False : False :  Reals
    0.338501 :  None :   0.0 :  None : False : False :  Reals
    0.354832 :  None :   0.0 :  None : False : False :  Reals
    0.366667 :  None :   0.0 :  None : False : False :  Reals
    0.371835 :  None :   0.0 :  None : False : False :  Reals
    0.388165 :  None :   0.0 :  None : False : False :  Reals
         0.4 :  None :   0.0 :  None : False : False :  Reals
    0.405168 :  None :   0.0 :  None : False : False :  Reals
    0.421498 :  None :   0.0 :  None : False : False :  Reals
    0.433333 :  None :   0.0 :  None : False : False :  Reals
    0.438501 :  None :   0.0 :  None : False : False :  Reals
    0.454832 :  None :   0.0 :  None : False : False :  Reals
    0.466667 :  None :   0.0 :  None : False : False :  Reals
    0.471835 :  None :   0.0 :  None : False : False :  Reals
    0.488165 :  None :   0.0 :  None : False : False :  Reals
         0.5 :  None :   0.0 :  None : False : False :  Reals
    0.505168 :  None :   0.0 :  None : False : False :  Reals
    0.521498 :  None :   0.0 :  None : False : False :  Reals
    0.533333 :  None :   0.0 :  None : False : False :  Reals
    0.538501 :  None :   0.0 :  None : False : False :  Reals
    0.554832 :  None :   0.0 :  None : False : False :  Reals
    0.566667 :  None :   0.0 :  None : False : False :  Reals
    0.571835 :  None :   0.0 :  None : False : False :  Reals
    0.588165 :  None :   0.0 :  None : False : False :  Reals
